transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0014607,1001001837,1001001202,773,2024-12-27 19:36:57.000000,RTGS,Transaction
TXN0014608,1001002682,1001001831,930,2025-01-22 12:02:15.000000,NEFT,Transaction
TXN0014609,1001002834,1001001782,326,2024-04-15 22:27:07.000000,RTGS,Transaction
TXN0014610,1001001068,1001002813,35319,2024-07-19 16:53:49.000000,NEFT,Transaction
TXN0014611,1001001802,1001002374,548,2025-08-19 05:29:24.000000,UPI,Transaction
TXN0014612,1001001699,1001001381,9396,2024-04-21 05:59:47.000000,IMPS,Transaction
TXN0014613,1001002159,1001002850,3305,2024-02-13 17:34:31.000000,RTGS,Transaction
TXN0014614,1001001529,1001002203,451,2025-08-14 11:56:23.000000,IMPS,Transaction
TXN0014615,1001001685,1001002770,3154,2023-12-22 12:56:49.000000,RTGS,Transaction
TXN0014616,1001002150,1001001044,418,2025-08-08 12:51:09.000000,RTGS,Transaction
TXN0014617,1001002721,1001001718,11438,2024-01-10 20:41:16.000000,RTGS,Transaction
TXN0014618,1001002904,1001001186,12605,2025-05-18 11:26:35.000000,IMPS,Transaction
TXN0014619,1001001258,1001001975,212,2024-01-15 09:03:45.000000,UPI,Transaction
TXN0014620,1001001333,1001001745,400,2023-11-23 05:50:38.000000,RTGS,Transaction
TXN0014621,1001001346,1001002197,798,2025-02-17 04:35:05.000000,NEFT,Transaction
TXN0014622,1001002710,1001002767,733,2024-06-27 19:52:41.000000,NEFT,Transaction
TXN0014623,1001002101,1001002607,210,2025-08-13 11:05:45.000000,IMPS,Transaction
TXN0014624,1001002337,1001001277,1294,2024-07-22 01:32:26.000000,IMPS,Transaction
TXN0014625,1001001873,1001001103,585,2025-01-19 15:35:58.000000,NEFT,Transaction
TXN0014626,1001001175,1001002528,416,2024-01-09 12:22:35.000000,NEFT,Transaction
TXN0014627,1001001618,1001002028,6442,2024-08-08 06:00:52.000000,IMPS,Transaction
TXN0014628,1001002293,1001001811,13848,2024-05-18 12:18:43.000000,IMPS,Transaction
TXN0014629,1001002325,1001001573,501,2025-07-14 03:57:34.000000,NEFT,Transaction
TXN0014630,1001001446,1001001005,2036,2025-06-25 00:33:31.000000,NEFT,Transaction
TXN0014631,1001001109,1001001322,684,2023-11-04 12:53:04.000000,RTGS,Transaction
TXN0014632,1001002245,1001002321,938,2024-10-28 01:16:33.000000,NEFT,Transaction
TXN0014633,1001002265,1001002070,13944,2025-08-16 06:07:17.000000,IMPS,Transaction
TXN0014634,1001002125,1001002470,566,2024-12-22 11:43:12.000000,NEFT,Transaction
TXN0014635,1001001388,1001001683,9559,2024-06-19 10:21:10.000000,IMPS,Transaction
TXN0014636,1001002048,1001001257,143,2025-04-01 20:33:59.000000,RTGS,Transaction
TXN0014637,1001001333,1001001582,944,2023-11-24 13:02:26.000000,IMPS,Transaction
TXN0014638,1001001020,1001002245,146,2024-10-08 02:17:15.000000,UPI,Transaction
TXN0014639,1001002658,1001002004,7216,2024-05-03 19:27:36.000000,UPI,Transaction
TXN0014640,1001001462,1001002459,744,2024-08-14 21:28:52.000000,UPI,Transaction
TXN0014641,1001001131,1001002745,7002,2023-10-16 03:39:20.000000,UPI,Transaction
TXN0014642,1001002763,1001001498,591,2024-07-18 04:42:52.000000,RTGS,Transaction
TXN0014643,1001002622,1001001722,12224,2024-09-26 14:26:09.000000,RTGS,Transaction
TXN0014644,1001001348,1001002163,768,2025-06-10 12:24:26.000000,RTGS,Transaction
TXN0014645,1001002198,1001001246,367,2023-10-15 22:16:16.000000,NEFT,Transaction
TXN0014646,1001001032,1001002132,112,2025-08-21 20:08:54.000000,NEFT,Transaction
TXN0014647,1001002664,1001002069,304,2024-11-01 00:06:55.000000,NEFT,Transaction
TXN0014648,1001001145,1001001186,9106,2023-09-27 04:34:15.000000,UPI,Transaction
TXN0014649,1001002445,1001001415,1050,2024-10-29 02:33:14.000000,NEFT,Transaction
TXN0014650,1001001851,1001002768,37128,2024-06-25 17:01:01.000000,IMPS,Transaction
TXN0014651,1001001020,1001001857,822,2024-12-25 22:25:38.000000,RTGS,Transaction
TXN0014652,1001002368,1001002103,960,2024-04-07 16:23:28.000000,UPI,Transaction
TXN0014653,1001002687,1001002269,476,2025-04-16 22:15:49.000000,NEFT,Transaction
TXN0014654,1001001294,1001002339,5198,2024-01-19 17:59:59.000000,RTGS,Transaction
TXN0014655,1001002271,1001002345,636,2024-12-06 06:12:38.000000,RTGS,Transaction
TXN0014656,1001001123,1001001447,37276,2024-05-28 09:52:17.000000,NEFT,Transaction
TXN0014657,1001002293,1001001551,561,2023-11-08 03:10:16.000000,NEFT,Transaction
TXN0014658,1001002884,1001001730,6134,2023-09-09 06:42:56.000000,RTGS,Transaction
TXN0014659,1001002621,1001002231,679,2024-04-18 21:49:29.000000,NEFT,Transaction
TXN0014660,1001002625,1001002432,988,2024-11-15 21:57:39.000000,RTGS,Transaction
TXN0014661,1001002725,1001002492,7971,2024-03-12 12:30:44.000000,RTGS,Transaction
TXN0014662,1001002674,1001002036,4824,2024-08-20 09:59:47.000000,IMPS,Transaction
TXN0014663,1001001550,1001002525,2273,2025-05-15 09:52:00.000000,IMPS,Transaction
TXN0014664,1001002022,1001001927,683,2024-12-05 04:02:50.000000,RTGS,Transaction
TXN0014665,1001002667,1001002157,1808,2024-03-06 17:32:20.000000,RTGS,Transaction
TXN0014666,1001001582,1001001139,22251,2023-10-06 13:56:41.000000,RTGS,Transaction
TXN0014667,1001001000,1001001115,380,2024-02-08 21:11:26.000000,UPI,Transaction
TXN0014668,1001002268,1001001949,366,2023-12-24 22:45:24.000000,UPI,Transaction
TXN0014669,1001002329,1001002001,987,2025-02-16 22:09:05.000000,IMPS,Transaction
TXN0014670,1001001812,1001001682,704,2025-03-04 03:46:06.000000,RTGS,Transaction
TXN0014671,1001002407,1001001861,281,2024-12-06 10:45:42.000000,IMPS,Transaction
TXN0014672,1001002590,1001002387,38545,2025-07-27 19:18:07.000000,RTGS,Transaction
TXN0014673,1001002106,1001002473,7353,2024-05-23 10:09:32.000000,NEFT,Transaction
TXN0014674,1001001630,1001002143,4463,2023-09-20 14:39:35.000000,UPI,Transaction
TXN0014675,1001001671,1001001170,30605,2024-05-14 03:19:57.000000,NEFT,Transaction
TXN0014676,1001001758,1001002497,372,2025-05-06 15:54:13.000000,RTGS,Transaction
TXN0014677,1001001720,1001002737,34185,2023-11-22 01:00:41.000000,NEFT,Transaction
TXN0014678,1001001963,1001002726,31470,2023-11-04 12:26:32.000000,RTGS,Transaction
TXN0014679,1001002496,1001001815,3826,2023-09-12 03:53:01.000000,IMPS,Transaction
TXN0014680,1001001654,1001001165,39132,2024-12-11 03:26:43.000000,NEFT,Transaction
TXN0014681,1001002663,1001001770,7616,2024-06-09 23:57:04.000000,RTGS,Transaction
TXN0014682,1001002087,1001001949,5624,2024-01-23 00:50:52.000000,NEFT,Transaction
TXN0014683,1001002554,1001002156,171,2025-04-13 09:29:06.000000,UPI,Transaction
TXN0014684,1001002125,1001001998,22625,2024-07-26 05:10:10.000000,UPI,Transaction
TXN0014685,1001001144,1001001825,4277,2024-01-14 13:57:14.000000,RTGS,Transaction
TXN0014686,1001001210,1001001166,788,2024-10-22 23:31:58.000000,NEFT,Transaction
TXN0014687,1001001119,1001001730,6262,2024-09-02 07:16:14.000000,UPI,Transaction
TXN0014688,1001001250,1001001043,8079,2025-07-31 14:13:24.000000,RTGS,Transaction
TXN0014689,1001001439,1001002540,41910,2023-09-05 23:37:58.000000,IMPS,Transaction
TXN0014690,1001001771,1001002376,661,2024-07-07 05:56:01.000000,NEFT,Transaction
TXN0014691,1001001656,1001001563,7817,2024-11-25 13:31:49.000000,IMPS,Transaction
TXN0014692,1001002087,1001001712,668,2024-03-18 16:19:27.000000,RTGS,Transaction
TXN0014693,1001002803,1001001806,2016,2025-08-12 06:54:53.000000,RTGS,Transaction
TXN0014694,1001001292,1001001977,534,2025-01-11 14:50:45.000000,IMPS,Transaction
TXN0014695,1001002120,1001002423,254,2024-06-13 20:52:40.000000,IMPS,Transaction
TXN0014696,1001001018,1001002745,7094,2024-02-17 03:08:15.000000,IMPS,Transaction
TXN0014697,1001001707,1001001698,10449,2023-09-21 21:49:40.000000,IMPS,Transaction
TXN0014698,1001001877,1001001937,40493,2025-08-28 20:39:32.000000,NEFT,Transaction
TXN0014699,1001001528,1001002543,168,2024-08-01 16:09:23.000000,IMPS,Transaction
TXN0014700,1001002491,1001002257,33100,2024-09-10 04:28:01.000000,RTGS,Transaction
TXN0014701,1001002825,1001002555,31852,2024-06-14 00:55:54.000000,IMPS,Transaction
TXN0014702,1001002328,1001001863,255,2025-01-29 03:57:30.000000,UPI,Transaction
TXN0014703,1001001705,1001001311,819,2024-10-10 12:26:17.000000,UPI,Transaction
TXN0014704,1001002163,1001002696,4950,2023-09-23 19:30:27.000000,IMPS,Transaction
TXN0014705,1001002670,1001002120,534,2025-06-18 14:46:57.000000,RTGS,Transaction
TXN0014706,1001001422,1001001341,2907,2024-11-13 12:22:41.000000,NEFT,Transaction
TXN0014707,1001001880,1001002314,39441,2024-07-22 19:56:41.000000,IMPS,Transaction
TXN0014708,1001001500,1001002549,840,2023-09-13 00:44:10.000000,RTGS,Transaction
TXN0014709,1001001270,1001002226,1929,2025-01-02 04:46:05.000000,IMPS,Transaction
TXN0014710,1001001740,1001001257,8919,2024-04-17 16:46:02.000000,RTGS,Transaction
TXN0014711,1001001204,1001002759,505,2023-10-06 19:52:13.000000,NEFT,Transaction
TXN0014712,1001002503,1001002266,282,2023-10-30 20:48:43.000000,UPI,Transaction
TXN0014713,1001001938,1001002002,8959,2025-06-13 04:03:07.000000,IMPS,Transaction
TXN0014714,1001001841,1001001286,7283,2025-06-26 11:19:15.000000,NEFT,Transaction
TXN0014715,1001001109,1001002551,3107,2024-03-24 12:54:36.000000,NEFT,Transaction
TXN0014716,1001001427,1001002687,32253,2024-08-09 04:51:27.000000,NEFT,Transaction
TXN0014717,1001002328,1001002371,27738,2023-09-30 07:50:05.000000,NEFT,Transaction
TXN0014718,1001002670,1001002819,208,2023-09-02 01:15:16.000000,UPI,Transaction
TXN0014719,1001002287,1001002698,3170,2023-11-18 01:03:13.000000,IMPS,Transaction
TXN0014720,1001001714,1001001525,6824,2024-07-17 22:01:13.000000,NEFT,Transaction
TXN0014721,1001001675,1001001440,210,2024-01-06 01:24:38.000000,RTGS,Transaction
TXN0014722,1001001540,1001002624,379,2025-03-21 18:54:11.000000,IMPS,Transaction
TXN0014723,1001002715,1001001025,451,2024-08-15 10:31:06.000000,NEFT,Transaction
TXN0014724,1001002193,1001001391,7052,2024-05-27 10:54:31.000000,IMPS,Transaction
TXN0014725,1001002753,1001002896,5785,2025-05-27 00:37:13.000000,NEFT,Transaction
TXN0014726,1001001187,1001001337,4990,2024-05-11 21:04:59.000000,RTGS,Transaction
TXN0014727,1001001241,1001001937,215,2023-10-06 17:42:57.000000,IMPS,Transaction
TXN0014728,1001001768,1001001609,204,2024-06-30 18:36:14.000000,UPI,Transaction
TXN0014729,1001001892,1001002096,364,2023-09-30 04:30:19.000000,IMPS,Transaction
TXN0014730,1001001107,1001002029,9237,2025-07-10 07:18:32.000000,RTGS,Transaction
TXN0014731,1001001207,1001002525,641,2025-06-28 19:40:50.000000,RTGS,Transaction
TXN0014732,1001001819,1001001634,5979,2025-05-07 07:21:21.000000,RTGS,Transaction
TXN0014733,1001001000,1001002688,3051,2024-07-01 08:46:28.000000,NEFT,Transaction
TXN0014734,1001002700,1001002193,833,2024-06-27 18:22:29.000000,IMPS,Transaction
TXN0014735,1001002763,1001001308,100,2025-08-21 07:50:37.000000,IMPS,Transaction
TXN0014736,1001001869,1001001141,35872,2023-09-15 09:48:33.000000,NEFT,Transaction
TXN0014737,1001001146,1001001372,178,2023-12-03 23:53:57.000000,IMPS,Transaction
TXN0014738,1001001262,1001001438,8466,2024-08-06 06:08:59.000000,UPI,Transaction
TXN0014739,1001002501,1001002566,43338,2023-09-25 04:07:49.000000,IMPS,Transaction
TXN0014740,1001001678,1001001866,380,2025-01-25 03:32:07.000000,IMPS,Transaction
TXN0014741,1001001607,1001001167,954,2024-04-12 22:59:29.000000,IMPS,Transaction
TXN0014742,1001001799,1001001223,269,2024-05-06 01:36:23.000000,IMPS,Transaction
TXN0014743,1001001722,1001001690,530,2025-01-04 20:36:37.000000,NEFT,Transaction
TXN0014744,1001002309,1001002094,6876,2025-08-25 03:06:56.000000,RTGS,Transaction
TXN0014745,1001002505,1001001951,23586,2025-03-26 17:53:12.000000,UPI,Transaction
TXN0014746,1001002451,1001002285,18192,2023-12-26 11:53:47.000000,RTGS,Transaction
TXN0014747,1001001691,1001002651,7611,2025-03-25 14:00:54.000000,IMPS,Transaction
TXN0014748,1001001790,1001001026,672,2023-12-30 07:05:51.000000,UPI,Transaction
TXN0014749,1001002294,1001001315,838,2024-07-01 13:41:26.000000,UPI,Transaction
TXN0014750,1001001683,1001002714,599,2023-09-05 15:13:03.000000,IMPS,Transaction
TXN0014751,1001002131,1001002117,36811,2024-07-15 18:17:11.000000,UPI,Transaction
TXN0014752,1001002219,1001002731,975,2023-10-28 22:41:16.000000,IMPS,Transaction
TXN0014753,1001002836,1001001821,29471,2024-01-24 14:29:11.000000,RTGS,Transaction
TXN0014754,1001002366,1001001410,538,2025-08-27 05:09:56.000000,IMPS,Transaction
TXN0014755,1001002571,1001002153,221,2024-08-05 06:02:20.000000,NEFT,Transaction
TXN0014756,1001002799,1001001043,7205,2024-10-15 16:24:39.000000,RTGS,Transaction
TXN0014757,1001002518,1001001602,8591,2024-08-01 22:41:23.000000,UPI,Transaction
TXN0014758,1001001240,1001002233,410,2024-08-04 09:51:57.000000,NEFT,Transaction
TXN0014759,1001002490,1001001800,13287,2024-07-25 13:25:39.000000,NEFT,Transaction
TXN0014760,1001002185,1001002054,847,2025-03-31 14:34:51.000000,RTGS,Transaction
TXN0014761,1001001220,1001001715,4622,2024-07-28 03:51:27.000000,RTGS,Transaction
TXN0014762,1001001400,1001002319,2558,2025-06-02 17:49:11.000000,NEFT,Transaction
TXN0014763,1001002025,1001002284,5149,2024-02-16 17:25:16.000000,RTGS,Transaction
TXN0014764,1001001344,1001001659,280,2024-08-22 16:43:30.000000,NEFT,Transaction
TXN0014765,1001001637,1001001535,41868,2025-07-16 00:08:45.000000,UPI,Transaction
TXN0014766,1001002841,1001001536,331,2023-11-18 08:50:21.000000,IMPS,Transaction
TXN0014767,1001001695,1001001002,474,2024-12-05 10:02:10.000000,IMPS,Transaction
TXN0014768,1001001932,1001001809,8428,2025-05-15 03:58:45.000000,RTGS,Transaction
TXN0014769,1001002674,1001001524,933,2025-02-16 08:45:02.000000,RTGS,Transaction
TXN0014770,1001001330,1001002645,756,2025-07-16 21:17:46.000000,UPI,Transaction
TXN0014771,1001002483,1001001283,15457,2024-02-03 17:51:44.000000,UPI,Transaction
TXN0014772,1001001035,1001001448,546,2025-04-01 09:37:20.000000,IMPS,Transaction
TXN0014773,1001002621,1001002757,639,2024-07-30 22:36:13.000000,IMPS,Transaction
TXN0014774,1001002693,1001002374,39018,2025-08-30 21:28:06.000000,RTGS,Transaction
TXN0014775,1001002058,1001002296,16808,2023-10-29 04:09:37.000000,UPI,Transaction
TXN0014776,1001002093,1001001163,4087,2024-05-17 15:52:24.000000,NEFT,Transaction
TXN0014777,1001002010,1001002291,3845,2024-02-27 10:06:19.000000,NEFT,Transaction
TXN0014778,1001002768,1001002832,8006,2025-02-27 13:28:07.000000,RTGS,Transaction
TXN0014779,1001002509,1001002282,557,2024-04-18 10:00:23.000000,NEFT,Transaction
TXN0014780,1001001337,1001001416,5645,2025-03-31 16:08:27.000000,NEFT,Transaction
TXN0014781,1001001833,1001001661,30868,2024-11-28 10:17:20.000000,NEFT,Transaction
TXN0014782,1001001579,1001002097,794,2024-04-03 18:49:37.000000,NEFT,Transaction
TXN0014783,1001002649,1001002115,6541,2024-07-27 20:21:20.000000,UPI,Transaction
TXN0014784,1001002357,1001001192,590,2025-01-12 05:14:36.000000,RTGS,Transaction
TXN0014785,1001002606,1001001495,271,2025-01-22 10:35:44.000000,RTGS,Transaction
TXN0014786,1001001512,1001001971,4318,2024-06-22 03:53:54.000000,NEFT,Transaction
TXN0014787,1001002060,1001001932,830,2024-06-20 11:12:53.000000,NEFT,Transaction
TXN0014788,1001002096,1001002811,815,2024-03-17 21:23:09.000000,IMPS,Transaction
TXN0014789,1001002767,1001002775,123,2024-07-28 21:16:15.000000,NEFT,Transaction
TXN0014790,1001002137,1001001640,2898,2024-05-31 21:32:22.000000,NEFT,Transaction
TXN0014791,1001002344,1001002027,641,2024-10-21 17:06:49.000000,UPI,Transaction
TXN0014792,1001001563,1001001573,4239,2024-04-04 23:42:24.000000,IMPS,Transaction
TXN0014793,1001002621,1001002763,841,2024-12-27 02:10:47.000000,NEFT,Transaction
TXN0014794,1001001669,1001001862,8087,2024-03-23 15:02:40.000000,RTGS,Transaction
TXN0014795,1001002237,1001001033,4416,2024-08-04 15:38:21.000000,IMPS,Transaction
TXN0014796,1001001073,1001002396,18240,2023-10-05 19:00:59.000000,UPI,Transaction
TXN0014797,1001002471,1001001514,18398,2023-09-13 00:27:06.000000,UPI,Transaction
TXN0014798,1001002100,1001001710,329,2023-09-28 13:03:42.000000,NEFT,Transaction
TXN0014799,1001002542,1001002237,33984,2024-04-11 09:25:10.000000,UPI,Transaction
TXN0014800,1001002402,1001001484,4979,2024-02-23 16:29:34.000000,UPI,Transaction
TXN0014801,1001002754,1001002614,9081,2024-10-30 08:54:58.000000,NEFT,Transaction
TXN0014802,1001001233,1001001409,30058,2024-10-07 03:33:35.000000,NEFT,Transaction
TXN0014803,1001001354,1001001407,436,2024-05-31 18:29:47.000000,RTGS,Transaction
TXN0014804,1001002514,1001001288,35584,2024-10-04 23:09:28.000000,NEFT,Transaction
TXN0014805,1001002678,1001002107,175,2024-06-01 20:56:04.000000,RTGS,Transaction
TXN0014806,1001001238,1001001536,24474,2025-01-16 01:49:24.000000,UPI,Transaction
TXN0014807,1001002595,1001002203,804,2024-10-26 19:48:03.000000,IMPS,Transaction
TXN0014808,1001001938,1001001299,414,2024-10-28 20:39:12.000000,NEFT,Transaction
TXN0014809,1001001841,1001002640,3751,2024-02-08 02:14:12.000000,UPI,Transaction
TXN0014810,1001001563,1001002876,9966,2023-09-04 00:30:59.000000,UPI,Transaction
TXN0014811,1001002060,1001002375,4559,2024-08-20 19:39:53.000000,IMPS,Transaction
TXN0014812,1001002542,1001001702,8995,2025-02-24 17:31:02.000000,IMPS,Transaction
TXN0014813,1001002576,1001002502,25782,2024-07-18 09:33:21.000000,RTGS,Transaction
TXN0014814,1001002433,1001002069,8628,2023-12-08 00:47:19.000000,RTGS,Transaction
TXN0014815,1001002567,1001002621,6538,2025-02-19 18:46:26.000000,IMPS,Transaction
TXN0014816,1001001224,1001001717,25552,2024-11-25 03:00:43.000000,NEFT,Transaction
TXN0014817,1001002715,1001001669,27764,2024-11-02 20:14:03.000000,UPI,Transaction
TXN0014818,1001001385,1001001328,4593,2025-02-03 22:22:41.000000,NEFT,Transaction
TXN0014819,1001001211,1001002103,7418,2024-09-28 20:36:10.000000,IMPS,Transaction
TXN0014820,1001001214,1001001053,7000,2023-10-31 01:19:20.000000,RTGS,Transaction
TXN0014821,1001002152,1001001735,1460,2023-09-26 13:09:49.000000,IMPS,Transaction
TXN0014822,1001001004,1001002701,17365,2024-12-18 11:09:21.000000,IMPS,Transaction
TXN0014823,1001002286,1001002223,261,2023-10-29 20:43:26.000000,IMPS,Transaction
TXN0014824,1001001585,1001002776,297,2023-09-07 18:38:48.000000,IMPS,Transaction
TXN0014825,1001002875,1001001312,322,2025-02-24 06:32:37.000000,IMPS,Transaction
TXN0014826,1001001148,1001001287,5843,2025-01-11 21:25:52.000000,RTGS,Transaction
TXN0014827,1001001914,1001001748,8149,2024-06-05 22:06:32.000000,NEFT,Transaction
TXN0014828,1001001364,1001002786,754,2024-09-03 11:37:30.000000,IMPS,Transaction
TXN0014829,1001001588,1001002577,20404,2025-02-26 18:32:14.000000,NEFT,Transaction
TXN0014830,1001001283,1001002611,951,2024-05-24 11:32:14.000000,UPI,Transaction
TXN0014831,1001001308,1001001775,1366,2023-10-27 12:39:07.000000,UPI,Transaction
TXN0014832,1001001633,1001001312,2205,2024-09-23 07:24:06.000000,IMPS,Transaction
TXN0014833,1001001935,1001002783,862,2024-08-13 13:23:27.000000,RTGS,Transaction
TXN0014834,1001002212,1001002124,917,2024-07-15 00:32:46.000000,RTGS,Transaction
TXN0014835,1001001515,1001002114,104,2023-09-26 17:07:40.000000,IMPS,Transaction
TXN0014836,1001001158,1001002681,5127,2024-07-21 19:42:20.000000,NEFT,Transaction
TXN0014837,1001001312,1001002553,9886,2024-06-07 10:16:22.000000,NEFT,Transaction
TXN0014838,1001001928,1001001763,384,2025-08-22 17:03:56.000000,IMPS,Transaction
TXN0014839,1001001447,1001001637,2041,2024-04-01 11:09:41.000000,UPI,Transaction
TXN0014840,1001002167,1001001280,361,2025-05-04 14:11:30.000000,NEFT,Transaction
TXN0014841,1001001405,1001001450,741,2023-10-01 23:46:02.000000,NEFT,Transaction
TXN0014842,1001002215,1001001958,207,2025-04-12 09:59:57.000000,UPI,Transaction
TXN0014843,1001002363,1001002398,1401,2024-12-01 03:28:59.000000,IMPS,Transaction
TXN0014844,1001001349,1001001718,3147,2023-10-03 00:14:03.000000,RTGS,Transaction
TXN0014845,1001002589,1001001554,516,2024-12-02 16:02:41.000000,NEFT,Transaction
TXN0014846,1001001168,1001002207,854,2024-07-13 15:48:25.000000,IMPS,Transaction
TXN0014847,1001001627,1001002745,8776,2023-11-22 11:41:07.000000,UPI,Transaction
TXN0014848,1001002037,1001001694,8347,2025-06-02 22:14:07.000000,UPI,Transaction
TXN0014849,1001002503,1001001687,6004,2025-01-09 12:53:26.000000,UPI,Transaction
TXN0014850,1001002246,1001001724,24735,2025-01-21 08:26:09.000000,UPI,Transaction
TXN0014851,1001001978,1001002010,512,2024-02-09 20:40:36.000000,UPI,Transaction
TXN0014852,1001001968,1001002177,2038,2025-06-14 12:55:57.000000,UPI,Transaction
TXN0014853,1001001392,1001001576,964,2024-10-12 21:56:15.000000,RTGS,Transaction
TXN0014854,1001001588,1001002742,1756,2024-09-21 11:11:06.000000,IMPS,Transaction
TXN0014855,1001001022,1001002836,448,2024-09-05 08:34:23.000000,IMPS,Transaction
TXN0014856,1001001150,1001002085,7906,2025-03-21 02:56:35.000000,IMPS,Transaction
TXN0014857,1001002861,1001001802,1464,2025-01-29 20:13:19.000000,RTGS,Transaction
TXN0014858,1001002363,1001002562,368,2025-04-25 22:40:04.000000,RTGS,Transaction
TXN0014859,1001002884,1001002742,1106,2024-08-26 03:44:15.000000,RTGS,Transaction
TXN0014860,1001001133,1001002076,3080,2025-05-19 18:12:48.000000,NEFT,Transaction
TXN0014861,1001001710,1001002260,16262,2024-01-19 20:38:07.000000,RTGS,Transaction
TXN0014862,1001001525,1001001601,138,2023-09-24 03:33:43.000000,RTGS,Transaction
TXN0014863,1001001530,1001001555,7630,2024-11-12 22:07:10.000000,IMPS,Transaction
TXN0014864,1001001347,1001001101,1524,2025-04-20 09:55:40.000000,NEFT,Transaction
TXN0014865,1001001939,1001001429,5490,2023-11-22 15:20:04.000000,UPI,Transaction
TXN0014866,1001001609,1001001259,760,2024-02-06 23:43:13.000000,NEFT,Transaction
TXN0014867,1001002631,1001002777,500,2023-11-26 06:29:57.000000,IMPS,Transaction
TXN0014868,1001002735,1001001014,775,2024-06-24 19:21:48.000000,NEFT,Transaction
TXN0014869,1001001403,1001001904,3213,2024-01-12 12:08:24.000000,RTGS,Transaction
TXN0014870,1001001397,1001002458,293,2025-05-25 12:31:59.000000,UPI,Transaction
TXN0014871,1001002099,1001002468,653,2023-10-28 17:30:42.000000,IMPS,Transaction
TXN0014872,1001002670,1001001875,6697,2025-03-20 18:36:29.000000,RTGS,Transaction
TXN0014873,1001001807,1001001081,5160,2024-12-14 07:53:50.000000,UPI,Transaction
TXN0014874,1001001581,1001002527,41691,2024-06-30 20:40:55.000000,IMPS,Transaction
TXN0014875,1001001688,1001002707,684,2025-02-15 23:31:02.000000,IMPS,Transaction
TXN0014876,1001002175,1001001915,354,2024-12-16 23:53:19.000000,UPI,Transaction
TXN0014877,1001002660,1001002440,758,2025-03-23 19:14:17.000000,UPI,Transaction
TXN0014878,1001001766,1001001751,4720,2024-01-01 23:55:09.000000,UPI,Transaction
TXN0014879,1001002305,1001001813,1862,2025-08-11 15:27:49.000000,NEFT,Transaction
TXN0014880,1001002386,1001002332,4140,2024-09-15 08:51:20.000000,IMPS,Transaction
TXN0014881,1001001899,1001001861,9409,2025-04-19 18:07:22.000000,IMPS,Transaction
TXN0014882,1001002271,1001001208,491,2025-01-29 12:52:19.000000,RTGS,Transaction
TXN0014883,1001002522,1001001367,121,2025-01-28 17:46:11.000000,NEFT,Transaction
TXN0014884,1001002137,1001002377,549,2025-08-29 01:01:09.000000,IMPS,Transaction
TXN0014885,1001002105,1001001092,342,2025-06-18 02:59:55.000000,RTGS,Transaction
TXN0014886,1001001538,1001001656,102,2025-01-21 23:38:43.000000,UPI,Transaction
TXN0014887,1001002273,1001002660,626,2024-10-31 01:00:48.000000,RTGS,Transaction
TXN0014888,1001001384,1001001374,641,2025-05-28 09:26:26.000000,RTGS,Transaction
TXN0014889,1001002494,1001002632,4493,2025-03-17 02:11:36.000000,NEFT,Transaction
TXN0014890,1001002635,1001002756,8968,2025-04-02 01:53:58.000000,IMPS,Transaction
TXN0014891,1001002904,1001001791,665,2023-10-17 08:16:50.000000,UPI,Transaction
TXN0014892,1001002658,1001001183,5683,2024-02-26 22:19:08.000000,NEFT,Transaction
TXN0014893,1001001047,1001002705,8985,2025-03-10 18:37:50.000000,IMPS,Transaction
TXN0014894,1001002448,1001002472,742,2025-07-18 22:25:17.000000,IMPS,Transaction
TXN0014895,1001001415,1001002750,278,2024-12-18 07:16:28.000000,RTGS,Transaction
TXN0014896,1001002400,1001002353,4023,2025-02-10 13:24:13.000000,NEFT,Transaction
TXN0014897,1001001238,1001002509,584,2025-03-01 20:06:22.000000,NEFT,Transaction
TXN0014898,1001002763,1001001723,532,2024-03-20 18:06:08.000000,UPI,Transaction
TXN0014899,1001002011,1001002003,9936,2024-08-02 23:48:47.000000,UPI,Transaction
TXN0014900,1001002419,1001002852,715,2023-11-14 03:36:34.000000,UPI,Transaction
TXN0014901,1001002495,1001002038,611,2024-06-26 21:41:56.000000,RTGS,Transaction
TXN0014902,1001001426,1001001751,645,2024-05-30 20:12:12.000000,NEFT,Transaction
TXN0014903,1001001519,1001002223,3018,2025-04-27 08:41:39.000000,RTGS,Transaction
TXN0014904,1001001902,1001002612,4559,2024-01-02 09:01:57.000000,UPI,Transaction
TXN0014905,1001002845,1001001228,222,2024-12-17 08:25:13.000000,UPI,Transaction
TXN0014906,1001002677,1001001026,3913,2024-01-22 08:31:27.000000,IMPS,Transaction
TXN0014907,1001002248,1001001292,865,2023-11-29 16:42:27.000000,RTGS,Transaction
TXN0014908,1001002682,1001002569,38999,2025-01-09 06:03:18.000000,NEFT,Transaction
TXN0014909,1001001282,1001001297,2109,2024-04-01 00:47:16.000000,IMPS,Transaction
TXN0014910,1001002094,1001001697,397,2023-12-14 03:01:21.000000,RTGS,Transaction
TXN0014911,1001002870,1001001296,306,2024-08-08 23:16:19.000000,IMPS,Transaction
TXN0014912,1001002333,1001001210,936,2024-07-25 22:26:40.000000,UPI,Transaction
TXN0014913,1001001337,1001002394,19207,2025-04-14 01:03:35.000000,IMPS,Transaction
TXN0014914,1001001253,1001001306,5986,2025-07-23 23:11:16.000000,RTGS,Transaction
